ATO_ID,ra,dec
J098.0524+12.1901,98.0524,12.19016
J124.7159-19.0964,124.71594,-19.09648
J058.0316+39.2699,58.03161,39.26993
J090.6633-15.4202,90.66332,-15.42023
J300.6341-01.5022,300.63416,-1.50228
J104.6670-23.7292,104.66708,-23.72923
J288.2782-17.4778,288.27825,-17.47783
J288.5438-17.2258,288.54382,-17.22585
J294.5684-02.2289,294.56841,-2.22899
J131.0886-27.3831,131.08867,-27.38315
J256.7915-18.2310,256.79158,-18.23108
J279.6028-05.8034,279.60282,-5.80349
J320.2034+30.9496,320.20341,30.94964
J320.8826+30.1546,320.88266,30.15464
J039.0435+23.9459,39.04357,23.94595
J005.3839+56.5904,5.38397,56.59049
J005.2559+58.8384,5.25593,58.83841
J186.9011+12.7161,186.90115,12.71614
J085.2475+44.0658,85.24755,44.06589
J132.0991+50.7651,132.09914,50.76512
J343.5133+40.4957,343.51337,40.49574
J281.1703-23.9637,281.17032,-23.96372
J108.0511+00.1130,108.05115,0.11308
J006.9846+44.4725,6.9846,44.47255
J094.2627+32.2133,94.26276,32.21334
J076.1135+46.4426,76.11353,46.44264
J063.7399+57.2719,63.73994,57.2719
J085.1313+53.6715,85.13131,53.67159
J040.4561+34.2915,40.45615,34.29151
J312.9504+02.6084,312.95047,2.6084
J086.0444+09.3860,86.0444,9.38609
J094.9427+48.7735,94.94274,48.77357
J237.1729-03.6780,237.17299,-3.67809
J133.2577+14.2825,133.25778,14.28259
J063.9050-29.8090,63.90504,-29.80903
J303.0690+50.8292,303.06907,50.82925
J289.4123-09.7651,289.4123,-9.76513
J040.7104+45.7620,40.71044,45.762
J064.3703+15.3082,64.37031,15.30823
J188.2909-17.1267,188.29097,-17.1267
J086.5707+16.6686,86.57077,16.66865
J257.1712-00.8595,257.17124,-0.85954
J257.4733-00.7283,257.47337,-0.72833
J108.1645+22.6573,108.16451,22.65738
J257.5027-04.4780,257.5027,-4.47809
J257.5027-04.4780,257.5027,-4.47809
J077.9063+17.4705,77.90631,17.47056
J098.3599+18.2945,98.35992,18.29454
J263.6100-02.5150,263.61006,-2.51504
J220.1354+37.9548,220.13543,37.95482
J359.6471+20.5868,359.64711,20.58687
J300.2319-08.7295,300.23195,-8.72956
J159.5154-21.3950,159.51541,-21.39502
J098.8065+19.9570,98.80653,19.95709
J091.8484+04.0631,91.84845,4.06314
J288.0457-19.1458,288.04573,-19.14589
J263.9626-05.3654,263.96262,-5.36549
J300.1729-09.9772,300.17295,-9.97721
J091.4574+05.1144,91.45745,5.11443
J210.2750-14.8861,210.27503,-14.88614
J149.6758-16.0285,149.67583,-16.02853
J054.7278+37.7744,54.7278,37.77445
J089.8051+51.5018,89.80516,51.50185
J262.1362+06.2747,262.13622,6.27478
J354.0801+44.2947,354.08016,44.29478
J123.1022-14.8978,123.10227,-14.89783
J027.8800+33.5933,27.88006,33.59336
J335.4163+05.1569,335.41635,5.15695
J281.1622+12.7922,281.16225,12.79229
J050.4258+44.4286,50.42587,44.42868
J116.6862-10.1434,116.68627,-10.1434
J298.1291+33.8886,298.12912,33.88862
J110.9232+65.3824,110.9232,65.3824
J172.4389-29.7555,172.43893,-29.75553
J099.8172-05.7669,99.81727,-5.7669
J189.6559-16.3950,189.65591,-16.395
J114.0036-17.5745,114.00369,-17.57459
J100.1208-14.0713,100.1208,-14.0713
J169.9097-23.2127,169.90974,-23.21276
J172.8054-23.0735,172.80545,-23.07351
J339.8600+43.6304,339.86001,43.63048
J133.7350-34.1325,133.73504,-34.13251
J299.4161-05.8349,299.41618,-5.83493
J142.2349-29.9881,142.23496,-29.9881
J283.7645-10.7777,283.76455,-10.77772
J111.6224-18.3186,111.62248,-18.3186
J104.1846-24.4884,104.18467,-24.48847
J147.2929-29.9407,147.29299,-29.94071
J110.7637-09.6755,110.76376,-9.67558
J282.7962-12.3957,282.7963,-12.39579
J191.0401-28.5026,191.04012,-28.50262
J119.3205-23.4583,119.32059,-23.45835
J198.2549-28.2465,198.25499,-28.24654
J115.0932-04.7908,115.09325,-4.79087
J016.7991+35.5412,16.79914,35.54129
J103.4626+18.1428,103.46268,18.14281
J143.6157-20.1795,143.61574,-20.17954
J143.2544-21.6542,143.25444,-21.65425
J316.8925+14.2748,316.89254,14.27489
J175.5395-24.7992,175.5395,-24.79922
J053.7374+24.7127,53.73744,24.7127
J142.1325-11.9426,142.13259,-11.94261
J041.1225+46.5116,41.12256,46.51164
J321.7545+15.4431,321.75455,15.44317
J120.6279-09.6275,120.62798,-9.62758
J138.1121-31.1945,138.11217,-31.19451
J112.9181-06.1144,112.91816,-6.11449
J176.2575-23.8480,176.25758,-23.84807
J107.7278+09.2171,107.72784,9.21711
J074.0537+41.6155,74.05373,41.61552
J107.3965+15.6841,107.39652,15.68414
J274.6266-13.8631,274.62669,-13.86313
J001.0693+40.7945,1.06932,40.79454
J074.8721-17.5883,74.87215,-17.58834
J060.4488+46.1955,60.44884,46.19552
J001.8418+44.9411,1.84189,44.94112
J084.3918+45.4512,84.39183,45.45122
J338.2518+27.4260,338.25181,27.42602
J127.9111+26.8569,127.91116,26.85692
J227.8668-03.7745,227.86685,-3.77455
J117.5748-11.2296,117.57489,-11.22961
J093.4932+40.6177,93.49322,40.61776
J084.2944+49.5400,84.29441,49.54004
J180.3890+33.7517,180.38908,33.75174
J036.9129+44.5775,36.913,44.5775
J002.7272+35.2872,2.72725,35.28724
J180.3581+44.2723,180.35817,44.2723
J061.9329+34.7226,61.93293,34.72268
J093.2290+43.0257,93.22907,43.02576
J339.0042+35.8470,339.00429,35.84708
J339.5913+36.7032,339.59137,36.70324
J315.6167-02.8654,315.61677,-2.86548
J315.3026-09.6018,315.30262,-9.6018
J316.3877+23.3893,316.3877,23.38939
J339.6173+41.8914,339.61738,41.89142
J302.4777+09.0787,302.47771,9.07875
J328.9642+02.1006,328.96426,2.10064
J302.9872+50.1723,302.98727,50.17232
J318.1892+20.6497,318.18925,20.64974
J302.1318-12.1667,302.13182,-12.16677
J309.5677-07.4574,309.56772,-7.45747
J118.6375-10.6853,118.63752,-10.68536
J266.3059+00.4358,266.30594,0.43584
J076.1402+47.9663,76.14022,47.96638
J343.3839+47.6999,343.38397,47.69991
J113.7710-19.3671,113.77105,-19.36715
J311.5774-01.1855,311.5774,-1.18555
J006.3839+57.8357,6.38399,57.8357
J282.8913+07.4700,282.89138,7.47002
J187.7438-05.9599,187.74384,-5.95995
J148.2516-07.2218,148.25164,-7.22186
J334.0535+45.2322,334.05353,45.23228
J281.5770+08.4322,281.57706,8.43227
J053.6295+43.5499,53.62958,43.54993
J122.0535-24.5216,122.05353,-24.52166
J211.6176-27.7952,211.61766,-27.79521
J110.0084+16.3542,110.00843,16.3542
J294.5855+23.5562,294.5855,23.55622
J271.6468+33.8185,271.64687,33.81852
J266.5864+42.4683,266.58642,42.46832
J007.1961-17.3624,7.19615,-17.36246
J007.6357-20.3344,7.63577,-20.33445
J108.2451+31.4082,108.24511,31.40827
J312.9344+19.1476,312.93443,19.14764
J343.0172-00.8690,343.0172,-0.86903
J299.2904+29.6552,299.29045,29.65522
J262.8793+60.9034,262.87936,60.90349
J335.0160+05.7708,335.01602,5.77085
J335.1572+10.1756,335.15723,10.17561
J335.2876+19.9522,335.28765,19.95223
J355.0798+18.0929,355.07982,18.09293
J355.0093+20.6893,355.0093,20.68937
J273.8330+18.0995,273.83309,18.0995
J097.6345+23.5251,97.63454,23.52515
J262.8929-04.2462,262.89299,-4.2462
J288.4874+44.4887,288.48741,44.48876
J305.5400-12.9088,305.54009,-12.90887
J054.9384+64.5787,54.93843,64.57875
J123.5814+17.9055,123.58147,17.90554
J262.4609-06.5567,262.46097,-6.55675
J055.8723+02.1573,55.87235,2.15738
J055.1203+16.9982,55.12034,16.99825
J055.3167+21.9712,55.31676,21.97126
J269.8946+01.9121,269.8946,1.91217
J055.9839+24.8717,55.98391,24.87177
J273.6312+22.3873,273.63123,22.38736
J110.3259-28.4145,110.32593,-28.4145
J324.2525+25.3221,324.25252,25.32218
J081.3952+54.2796,81.3952,54.27967
J110.4833-30.3195,110.4833,-30.31955
J335.6590+45.1768,335.65905,45.17687
J335.1578+45.0253,335.15784,45.02534
J262.2589-13.4459,262.25895,-13.44591
J262.8983-13.3795,262.8983,-13.37959
J073.0520+59.8439,73.05207,59.8439
J109.8653+01.2578,109.86535,1.25786
J095.1013+64.2186,95.10138,64.21867
J013.8720+50.9322,13.87201,50.93224
J087.5086+30.2042,87.50863,30.2042
J044.3269+57.0137,44.32692,57.01376
J067.2815+44.6946,67.28159,44.69468
J067.9287+45.2571,67.92871,45.25717
J285.6217+14.0130,285.62175,14.01307
J095.4782-04.6625,95.4782,-4.66256
J158.9969-10.7561,158.99695,-10.7561
J105.5727+10.9214,105.5727,10.92148
J162.7738+59.9687,162.77384,59.96877
J162.4706-03.2624,162.47061,-3.26242
J301.3145+12.2399,301.31451,12.23995
J091.7360+18.4340,91.736,18.43409
J325.2532+41.0828,325.25323,41.08281
J125.9799-01.2980,125.97993,-1.29805
J295.2554+03.6409,295.25547,3.64093
J252.3186-16.3401,252.31867,-16.3401
J163.9628+26.5119,163.96284,26.51191
J286.6714+50.2298,286.67146,50.22983
J112.3918+08.4004,112.39181,8.40042
J031.5465+57.4169,31.54657,57.4169
J112.0609+10.3132,112.06096,10.31329
J112.5555+10.3826,112.55554,10.3826
J274.5648+24.8423,274.56487,24.8423
J116.7556-26.0955,116.75566,-26.09552
J285.8776-17.7742,285.87766,-17.7742
J110.8964-09.9735,110.89647,-9.97351
J314.0738+30.0708,314.07389,30.07082
J323.9323+48.6259,323.9323,48.6259
J283.6828+26.7385,283.68288,26.73853
J288.2060+29.0447,288.20609,29.04471
J281.1283+04.9389,281.12831,4.93893
J053.7630+33.2643,53.76301,33.26433
J110.1508-12.1537,110.15089,-12.15373
J053.1922+60.2180,53.1922,60.21801
J334.5897+54.5564,334.58975,54.55642
J054.2303+36.0525,54.23031,36.05258
J247.8121-09.9235,247.81211,-9.92356
J247.0626-09.0837,247.06261,-9.08371
J054.1471+40.4343,54.14719,40.43435
J054.8614+45.0513,54.86146,45.05136
J054.7101+46.1413,54.71017,46.14133
J281.2887+12.7658,281.28875,12.76588
J306.5166+12.2197,306.5166,12.2197
J074.6910+13.3495,74.69108,13.34953
J074.6744+14.3134,74.67448,14.31347
J074.7028+19.3494,74.70283,19.34946
J111.6939+10.8817,111.69393,10.88171
J082.8597+10.8709,82.85979,10.87093
J306.9423+14.6013,306.94237,14.60133
J104.6094-01.3030,104.60946,-1.30308
J283.4108-05.0189,283.41086,-5.01898
J314.4932+52.1370,314.49327,52.13706
J298.7123+10.6564,298.71234,10.65648
J278.9267+23.7944,278.92675,23.79449
J281.4139-02.8289,281.41398,-2.82896
J286.6747+20.6484,286.67475,20.6485
J315.1191+27.6012,315.11911,27.60122
J087.4010-19.5578,87.40102,-19.55783
J287.0943-09.9792,287.09436,-9.97929
J304.6571+54.7890,304.65717,54.78901
J094.8961+03.3066,94.89616,3.30665
J256.5204+10.8547,256.5204,10.85474
J256.9734+11.4832,256.9734,11.48329
J076.9050+09.5209,76.90509,9.52097
J076.6448+14.7023,76.64486,14.70237
J131.4550+64.4388,131.45503,64.43885
J094.0878+07.7845,94.08785,7.78457
J113.6313-01.6398,113.63139,-1.63988
J265.4165-18.7670,265.41653,-18.76702
J131.2124-11.9533,131.21241,-11.95331
J113.6235-03.6315,113.62357,-3.63153
J244.1742+34.6496,244.17422,34.64964
J096.9124-08.6042,96.91246,-8.60426
J096.0817-10.5853,96.08178,-10.5853
J071.8052+17.1970,71.80527,17.19706
J071.6550+19.3924,71.65508,19.39247
J050.5873+44.0437,50.58737,44.0437
J021.9585+42.6238,21.95857,42.62381
J088.9936-13.6573,88.99363,-13.65731
J305.4300+29.6526,305.43001,29.65267
J323.2543+31.5059,323.2544,31.50594
J208.8013+19.9459,208.80139,19.94591
J261.7769+33.8498,261.77692,33.84986
J088.3025-16.0764,88.3025,-16.07644
J268.3998-13.8668,268.39981,-13.86688
J245.5188+09.7507,245.51883,9.75076
J245.2755+12.2180,245.27552,12.218
J050.3110+48.7323,50.31104,48.73238
J145.6444+03.4474,145.64448,3.4474
J244.7700-06.3084,244.77002,-6.30845
J246.8546+45.8846,246.85465,45.88468
J314.9273+27.2367,314.92733,27.23677
J246.8939-12.1758,246.89399,-12.17589
J314.2384+32.7370,314.2384,32.73707
J314.4256+32.8257,314.42565,32.8257
J351.2878+34.8279,351.28788,34.82795
J261.6745+13.3175,261.6745,13.31758
J322.3639+55.5536,322.36394,55.55363
J351.2253+39.4571,351.22536,39.45714
J300.4741+20.4006,300.4741,20.40063
J351.3556+41.4531,351.35564,41.4531
J300.5798+20.6785,300.57989,20.67852
J207.4264-17.4862,207.42642,-17.48625
J021.4041+10.3276,21.4041,10.32763
J110.3693+12.8919,110.36936,12.89193
J290.6662-09.2109,290.66626,-9.21099
J121.7416-24.8488,121.74167,-24.84887
J088.4046-04.1728,88.40464,-4.17287
J191.4497-27.2252,191.44975,-27.2252
J287.2864+17.4591,287.28646,17.45911
J279.3822-19.6951,279.38229,-19.69517
J238.1125-25.7061,238.11253,-25.70619
J134.8490-16.8071,134.84908,-16.80719
J284.1983-15.8692,284.19832,-15.86927
J331.5002+25.0137,331.50028,25.01379
J258.2261+19.7690,258.22616,19.76909
J119.6128+57.6640,119.61284,57.66406
J331.0852+34.4390,331.08527,34.43909
J134.2771-29.3934,134.2771,-29.39346
J284.2095-17.4073,284.20955,-17.40733
J284.2861-17.3181,284.28613,-17.31816
J097.6016-07.6837,97.6016,-7.68376
J288.8902-04.1983,288.89024,-4.1983
J249.6882-13.5933,249.68821,-13.59335
J249.4943-13.8773,249.49433,-13.87733
J056.7600+48.9556,56.76002,48.95563
J249.2131-15.8643,249.21319,-15.86437
J324.9323+46.1005,324.93237,46.10052
J324.5000+46.2567,324.5,46.25675
J249.6084-20.3054,249.60847,-20.30541
J300.3072+45.8993,300.30729,45.89935
J273.3837-09.8119,273.38375,-9.81197
J290.4638+03.7427,290.46385,3.74277
J276.9269+06.0065,276.92695,6.00656
J287.8811+27.2791,287.88119,27.27915
J239.8984-22.5226,239.89841,-22.52264
J135.1323-30.8584,135.13234,-30.85849
J066.2499+50.6388,66.24991,50.63885
J239.2900-27.4359,239.29005,-27.4359
J276.5482+11.5302,276.54829,11.53022
J223.7828-02.9657,223.78287,-2.96575
J223.5700-05.5163,223.57008,-5.51635
J098.1902+44.2537,98.1903,44.25374
J112.6513+13.8758,112.65139,13.87585
J325.8853+46.2430,325.88531,46.24304
J112.9137+18.2442,112.91372,18.24425
J278.2609-15.1710,278.26096,-15.17101
J164.8869-00.9842,164.88695,-0.98428
J298.6084+33.8626,298.60843,33.86264
J295.3226+09.0810,295.32265,9.08105
J284.3794+00.6626,284.37944,0.66262
J291.2010-03.4099,291.20107,-3.40991
J032.0659+49.3297,32.06591,49.32972
J105.2041+35.0958,105.2041,35.09581
J105.9965+36.6443,105.99655,36.6443
J112.5614+36.2457,112.56149,36.24573
J125.6178-29.4537,125.61782,-29.45379
J098.9088-04.2806,98.90883,-4.28065
J120.7637-23.6074,120.76376,-23.60743
J348.9306+48.1018,348.9306,48.10184
J294.1891+02.1890,294.18911,2.18903
J260.8060+08.3296,260.80609,8.32966
J165.9284+56.8754,165.92844,56.87546
J083.5761+55.6824,83.57615,55.68241
J306.5733-23.0471,306.57338,-23.04716
J278.5805-17.7226,278.58055,-17.72268
J274.5354+16.5573,274.53549,16.55733
J033.1077+33.9279,33.10779,33.9279
J168.0329+18.3808,168.033,18.38088
J325.5783-13.2528,325.57838,-13.25289
J338.7154+00.2517,338.71546,0.25174
J338.2582+03.4655,338.2582,3.46556
J338.2729+06.1774,338.27297,6.17742
J338.6410+08.6134,338.64105,8.61348
J338.6614+12.7417,338.66144,12.7417
J326.6664+12.4162,326.6664,12.41629
J326.6015+12.5875,326.60158,12.58758
J127.7175+00.0224,127.71753,0.02248
J105.6938-11.5498,105.69386,-11.54983
J316.3233+38.8307,316.32334,38.83076
J326.5439-09.8217,326.54392,-9.82174
J034.7581+52.6501,34.75815,52.65011
J175.0020-26.5088,175.00208,-26.50886
J092.7764+61.1738,92.7764,61.17389
J092.2626+63.6424,92.26262,63.64249
J175.5070-30.2001,175.50704,-30.20013
J327.5049+24.7219,327.50492,24.72192
J176.3266+17.1467,176.32668,17.14671
J176.1105+17.4689,176.11051,17.46893
J231.7540+02.2760,231.75402,2.27604
J176.9462+29.8055,176.94629,29.8055
J176.0343+36.2097,176.03434,36.20974
J301.9879+53.5955,301.98791,53.59553
J231.0326-26.6725,231.03266,-26.67259
J231.8548-26.2823,231.85482,-26.28237
J339.9976+59.6245,339.99764,59.62456
J093.6531+06.3914,93.65317,6.39147
J339.9445-07.5422,339.9445,-7.54224
J105.3547-14.7920,105.35472,-14.79201
J106.1050-00.2409,106.10509,-0.24096
J308.8158+24.9378,308.81581,24.9378
J106.3011-01.5667,106.30114,-1.56672
J308.7901+26.2119,308.79011,26.21196
J100.3743+08.0937,100.37436,8.0937
J100.0853+08.5541,100.08533,8.55412
J302.2582+18.2928,302.25821,18.29288
J302.9099+18.3361,302.90991,18.33615
J328.5499+41.3915,328.54991,41.3916
J100.9842+19.9737,100.9842,19.97374
J328.1214+42.3343,328.12146,42.33431
J316.8617-00.5420,316.8617,-0.54201
J302.8699+21.3685,302.86991,21.36854
J317.5428+01.1565,317.54281,1.15652
J100.7470+24.0470,100.74706,24.04709
J100.3199+26.2468,100.31998,26.24682
J308.0800+37.5287,308.08,37.5288
J317.6177+21.5726,317.61774,21.57265
J317.5978+22.7105,317.59785,22.71051
J317.4786+24.9311,317.47868,24.93113
J295.1772-04.4954,295.17721,-4.49547
J317.3161+33.9185,317.31615,33.9185
J100.2244+29.1397,100.22447,29.13975
J302.3261+23.0370,302.32613,23.037
J310.0020+11.6124,310.00204,11.61244
J318.9236+42.4879,318.92367,42.48791
J310.6050+20.7633,310.60508,20.76339
J318.1973+47.1209,318.19732,47.12092
J310.4902-14.8510,310.49028,-14.85108
J110.3919+58.8985,110.39199,58.8985
J245.9857-18.0110,245.98579,-18.01105
J245.4730-19.1115,245.47304,-19.11155
J122.4678+03.3305,122.46781,3.33055
J110.4977-00.0124,110.49779,-0.01247
J333.8391-11.7325,333.83911,-11.73251
J245.2080-26.6021,245.20808,-26.60215
J294.4696+28.2348,294.4696,28.2348
J089.5146+13.3670,89.51467,13.36705
J314.5369+11.7055,314.53692,11.70554
J052.8527+36.4219,52.85277,36.42193
J122.0807+21.5006,122.0807,21.50062
J305.8959+38.3485,305.8959,38.34853
J334.6778+33.8267,334.67785,33.82671
J052.0847+43.1331,52.08476,43.13314
J148.4407+34.8183,148.44072,34.8184
J314.3279+19.1834,314.32793,19.18341
J283.0102+21.5076,283.0102,21.50763
J080.8423-09.5449,80.84232,-9.54493
J072.2663+36.6495,72.26634,36.64959
J314.0365+25.3009,314.03657,25.301
J314.2802+25.3814,314.28029,25.38142
J120.3890-27.7838,120.38903,-27.78384
J299.3575-03.8672,299.35752,-3.86725
J278.3927-12.1893,278.39276,-12.18931
J325.9257+39.6003,325.9257,39.60033
J162.4134-07.1863,162.41346,-7.18632
J222.0598-07.5211,222.05985,-7.52114
J162.8022-24.6331,162.80228,-24.63318
J091.7512+18.7544,91.75129,18.75446
J125.3623-03.6969,125.36234,-3.69699
J252.7981-12.8145,252.79812,-12.81452
J252.7422-16.8064,252.74229,-16.80642
J252.0195-16.3985,252.01959,-16.39858
J337.3244+29.8543,337.32449,29.8543
J084.5778+02.8428,84.57787,2.84289
J091.2260+54.4129,91.22605,54.41295
J091.6578+58.7018,91.65789,58.7018
J084.8921+15.3616,84.89214,15.3616
J270.5768+25.3236,270.57681,25.32368
J307.5972+19.0963,307.59723,19.09637
J168.5253+02.0726,168.52539,2.07268
J308.5201-07.7719,308.52013,-7.7719
J106.6930-14.4466,106.69301,-14.44665
J296.6471+10.6537,296.64715,10.65374
J292.7795-11.5322,292.77955,-11.53222
J106.3409-19.8896,106.34091,-19.88967
J106.9278-34.5486,106.92781,-34.54865
J317.1779+42.9968,317.17795,42.99684
J107.4928+00.2364,107.49284,0.23647
J309.1373+17.5708,309.13735,17.57083
J302.8543+52.0456,302.85437,52.04567
J309.7237+56.0976,309.72375,56.09769
J309.9248-00.4245,309.92488,-0.4245
J089.3701+00.8194,89.37012,0.81941
J097.3930+00.6704,97.39309,0.67044
J072.0902+00.3722,72.09029,0.37223
J351.8208-12.3772,351.82085,-12.37721
J285.4080-09.5710,285.408,-9.57104
J261.3029-05.1287,261.30297,-5.12876
J051.0552+47.2633,51.05521,47.2633
J089.8012+07.0772,89.80121,7.0772
J053.2995+21.7601,53.29958,21.76013
J122.3391-17.8176,122.3391,-17.8176
J104.5626+01.8090,104.56269,1.80901
J072.7471+43.2144,72.74717,43.21444
J072.3192+50.3313,72.31924,50.33131
J142.9383-07.5789,142.93836,-7.57896
J079.7894+45.5138,79.78944,45.51384
J109.2065-19.5793,109.20655,-19.57931
J204.7842+25.1662,204.78429,25.1662
J333.0101+16.9269,333.01018,16.92691
J073.4427+04.9105,73.44271,4.91058
J081.0831+41.1599,81.0831,41.15997
J212.3386-28.6702,212.33866,-28.67024
J212.3951-29.1553,212.39516,-29.15538
J104.2741+15.6160,104.27415,15.61608
J262.5897+09.1841,262.5897,9.18413
J073.0288+36.6610,73.02884,36.66108
J262.1721+22.5496,262.17219,22.54963
J104.1298+22.3071,104.12983,22.30715
J290.7537-00.9543,290.75377,-0.95437
J313.1792+49.4620,313.17926,49.46205
J097.1696-25.8690,97.16965,-25.86902
J269.2381-03.0803,269.23818,-3.08035
J029.7156+32.3631,29.71564,32.3631
J029.0852+33.1683,29.08523,33.1683
J269.8816-06.3301,269.88166,-6.33018
J010.0659-12.8686,10.06592,-12.86864
J287.3609+30.4397,287.3609,30.43977
J011.2713+54.6703,11.27133,54.67036
J078.8680+01.2556,78.86801,1.25565
J078.7545+12.1019,78.75451,12.10197
J078.3051+14.4668,78.30512,14.46682
J299.6465+37.6860,299.64655,37.68601
J087.3279+07.0530,87.32798,7.05302
J276.5927+14.6686,276.59278,14.6686
J240.1256+14.9164,240.12562,14.91644
J136.8262-16.1324,136.82626,-16.13247
J276.6805+20.6858,276.68059,20.68587
J044.8175+32.2765,44.81756,32.27658
J044.9186+35.5251,44.91869,35.52512
J137.9438+39.5655,137.94388,39.5655
J044.6896+44.9115,44.6896,44.91154
J108.7627-31.0895,108.76272,-31.08955
J259.3109+29.2462,259.31094,29.24625
J067.4650+36.2293,67.46509,36.22931
J013.9313+43.5467,13.93131,43.5467
J102.5485-08.7895,102.54854,-8.7895
J044.8210+51.7437,44.82101,51.74378
J199.4871-24.4348,199.48717,-24.43482
J139.3235-06.1425,139.32352,-6.14259
J322.6211+15.5752,322.62111,15.57521
J120.3811-17.1267,120.38114,-17.12675
J347.2850+57.1080,347.28509,57.10802
J079.2942+22.2393,79.29424,22.23933
J140.8610-21.4435,140.86102,-21.44355
J260.9687+18.7700,260.9687,18.77004
J285.6519+33.1868,285.65197,33.1868
J088.5620+18.9743,88.56207,18.97434
J103.6147-27.4257,103.61476,-27.4257
J097.1302+21.8951,97.13023,21.89517
J097.7839+21.2339,97.78396,21.23398
J110.4928-10.0129,110.49282,-10.01296
J115.0310-25.6579,115.03102,-25.65792
J304.5057-19.6438,304.50571,-19.64384
J333.8438+13.3852,333.84389,13.38523
J048.8246+65.4904,48.82464,65.49045
J313.7051+38.5130,313.70511,38.513
J079.6564+53.7889,79.6565,53.78895
J204.7516-11.7196,204.75166,-11.71962
J121.4260+58.5493,121.42606,58.54933
J268.4653+08.5555,268.46535,8.55558
J049.1544+42.6721,49.15446,42.67213
J025.2974+57.2841,25.29746,57.28411
J294.5204+36.7941,294.52043,36.7942
J291.7719+08.5833,291.77197,8.58337
J207.9211-22.3068,207.92117,-22.30682
J103.1200-09.8216,103.1201,-9.82168
J082.9648+33.5414,82.9648,33.54146
J356.3164-00.3207,356.31646,-0.32072
J262.0362-22.8595,262.03623,-22.85959
J306.4384+25.3318,306.43841,25.33185
J273.8493-14.6795,273.84938,-14.67955
J097.1319-14.9128,97.13196,-14.91283
J090.9933+34.9090,90.99338,34.90907
J057.8899+18.4292,57.88997,18.42929
J111.4106-03.7477,111.41063,-3.74775
J278.6863+15.9154,278.68631,15.9154
